structure_id,source,panel_id,target_id,uniprot_id,structure_sha256,structure_family_id
c00297,confirmation,human-domainome-v1,Q8WXI2_PF00536_9,,e9a65b400dcd236a3c1101a7ff803537fe2c74812cd6e71b61bae05494193382,foldseek-family-4c49d3340b9a
c00298,confirmation,human-domainome-v1,Q92734_PF00564_6,,107d94c01ece193710ac7263267657b31d7b5fda1563dc2e92291c1d7126adfb,foldseek-family-bbe21e8056a6
c00299,confirmation,human-domainome-v1,Q92796_PF00595_222,,f1ee61f684c4480c8c308b4d8b61c7c8b46eabfdc2811bf76d734c1c095d467c,foldseek-family-2d3185287d98
c00300,confirmation,human-domainome-v1,Q92796_PF00595_383,,760903348fda246ecea8cc730e5e6eb510c55ba6c7e21259879aab8769b0714b,foldseek-family-2d3185287d98
c00301,confirmation,human-domainome-v1,Q92945_PF00013_142,,23fb6697f1a0e791c6fd945c316ae4d75a8b698d3809d525adb0ddf2c7a3d1e2,foldseek-family-a3e41f03edc1
c00302,confirmation,human-domainome-v1,Q92997_PF00778_2,,6aeeb265b68d84a275a58fdf03c415efa552fccb96242706130bddc3a275c4b6,foldseek-family-134047f4bde2
c00303,confirmation,human-domainome-v1,Q969G3_PF00505_67,,6f1fdb6fcd5acf1fb19865aa78a7875d4f19ee5de03635f6a4bdf4ae9e223c2f,foldseek-family-a7e0e568ea58
c00304,confirmation,human-domainome-v1,Q96AE4_PF00013_184,,48727b83b6ee9785086e7d4755b9b8d8c5e5331016e3806ee9b0727e46eaf90d,foldseek-family-a3e41f03edc1
c00305,confirmation,human-domainome-v1,Q96AE4_PF00013_98,,1e8b6c5888a0c025d02f732836ed9a642f35d365eacd8c8969e8e35cc5783ee8,foldseek-family-a3e41f03edc1
c00306,confirmation,human-domainome-v1,Q96CB8_PF00628_155,,751ba54656fbc9e70e4f9c1561e0ed0ae51e31777354b8a4ca7240e8e899ad62,foldseek-family-117715f37951
c00307,confirmation,human-domainome-v1,Q96DX7_PF00643_174,,906c91dae250f397c668249574b56282c4ca417d186875fd140bbc9661cca08e,foldseek-family-ac5efd723589
c00308,confirmation,human-domainome-v1,Q96FX2_PF05207_6,,6c867f4062c007832fb148f9a5afc902c99ab5f569110baf3120a58f8f454ee5,foldseek-family-da592febc08e
c00309,confirmation,human-domainome-v1,Q96GE6_PF13499_123,,ec542406e965c045548e06996647a003fd63e5da56b664579e4e9271c133f497,foldseek-family-569aab579f5c
c00310,confirmation,human-domainome-v1,Q96GE6_PF13499_48,,0bc43edc3d7c8ddd7d46309947f39154f0eaec7ec1c0e5380e7743401eb7b3a8,foldseek-family-ffaa019d52f4
c00311,confirmation,human-domainome-v1,Q96GM8_PF00642_298,,d7e33d7c1ed83a9092e1e80fb11e2da9f2ad92cedfa865c54b7acbe5eff11763,foldseek-family-9cc45a3ec4a0
c00312,confirmation,human-domainome-v1,Q96I24_PF00013_75,,a9f32c7c55856404344d5ab4d558300f700d5f8c510504795018f269a1615e9c,foldseek-family-a3e41f03edc1
c00313,confirmation,human-domainome-v1,Q96J02_PF00397_428,,a5a3a3137e50919c8987106a8ca35abec82d892a0431fa8f1e9f23cd2bd1611d,foldseek-family-0bd04fe9d2fe
c00314,confirmation,human-domainome-v1,Q96J02_PF00397_474,,3540a81b83e7573dec61c3baa2fe60433269d5304c2f228c9824dcf5a7adae14,foldseek-family-7f65936f9f83
c00315,confirmation,human-domainome-v1,Q96JN0_PF05225_353,,e50792157af49897a7f05a46d52eb227c64658aeebaa37021d457dfaf0bd4c80,foldseek-family-9c2b8dbd3a4a
c00316,confirmation,human-domainome-v1,Q96JY6_PF00412_284,,0db80b70071532e961f27aef2cd253da3c4b25771fb04f89e7966a45f465178c,foldseek-family-fc04d2f8ea8a
c00317,confirmation,human-domainome-v1,Q96K80_PF00642_138,,a243ab44739b29750c75de4fec2cabd7ef5f7c71df6237c2c756d63458f87f96,foldseek-family-86c0300a1d65
c00318,confirmation,human-domainome-v1,Q96KC8_PF00249_494,,54bd562fe5b83232fa351fdef80bf7566e59ed71900d137cf8e66449e8ccb7d3,foldseek-family-b9d7186d8578
c00319,confirmation,human-domainome-v1,Q96PU5_PF00397_184,,3acbdc7e073558fca5122adf05058107fd57492e1af7013805bee6714f73ad47,foldseek-family-220b872fd07b
c00320,confirmation,human-domainome-v1,Q96PU5_PF00397_381,,45a7de5a13481af451de9c423ba79abf2626da41e5e55aacb5f2ddb1bf6039e0,foldseek-family-962a3f0c911b
c00321,confirmation,human-domainome-v1,Q96PU5_PF00397_539,,926e172a8eefa5779477bea19c801011bb75d4c774c18b28ec4d225329cd0a80,foldseek-family-0bd04fe9d2fe
c00322,confirmation,human-domainome-v1,Q96QS3_PF00046_330,,c9abcf3ab035b716c0047bdb734713fc2edd3c4fbac83c92a8ccded5032acb7b,foldseek-family-8fdcdcc01614
c00323,confirmation,human-domainome-v1,Q96QZ7_PF00397_294,,faed94ff816dd1be8ae0ed00cac21718725f49f38c5c8f58e290ca02b328538e,foldseek-family-0bd04fe9d2fe
c00324,confirmation,human-domainome-v1,Q96QZ7_PF00397_352,,1cdb8ce12818193a0289b85419192071d71a548d4f681fedc73cafbe3a772bcc,foldseek-family-4b93420ec8a4
c00325,confirmation,human-domainome-v1,Q96RT1_PF00595_1321,,744d2b6c56b4be80d0806e92dbbaffb253227c446ecdd2af9a73b0b38a570198,foldseek-family-2d3185287d98
c00326,confirmation,human-domainome-v1,Q96T51_PF01363_639,,c79deb9cbcb61f8374c69844a1cb63a95e0c80ccdd7a93d36fc674d281c1733a,foldseek-family-27678edfb38e
c00327,confirmation,human-domainome-v1,Q99501_PF02187_209,,a33e3cbe1eae4ff4419a2d227e2c2975f40dd74d6bbe624bed5bb98917c412d7,foldseek-family-3d15caed445a
c00328,confirmation,human-domainome-v1,Q99543_PF00249_451,,6fa29951dab56964ff0ed8762c3adf07057526f08c292ced4bd4298c0ef4a1aa,foldseek-family-b9d7186d8578
c00329,confirmation,human-domainome-v1,Q99615_PF00226_382,,edc973e78126dc86fb0d2559697faa6cfde25fca3b32d5dfcca4b03fc707043d,foldseek-family-1dff15767f11
c00330,confirmation,human-domainome-v1,Q99684_PF00096_256,,c9ee50e0e6334b64030fc9cf4b365df21826986e861259e44000c14b0438590b,foldseek-family-4a10d7d27713
c00331,confirmation,human-domainome-v1,Q99684_PF00096_313,,03832afc1d4da494951d9a79102ffd531138bb0aeb1e7306a5335c35474fe60a,foldseek-family-4a10d7d27713
c00332,confirmation,human-domainome-v1,Q9BRP0_PF00096_215,,49f686c706afd383198606ab5a3f1b06974af08affd07bd4040d5d78b308e1d6,foldseek-family-4a10d7d27713
c00333,confirmation,human-domainome-v1,Q9BTC8_PF00249_265,,525e8ceca72765dafaba559d86142cf339ca49fa501506ff810623841e43e1e7,foldseek-family-b9d7186d8578
c00334,confirmation,human-domainome-v1,Q9BUJ2_PF02037_1,,9e1750ab30aaa07a151cccda20fa47ca6b7004c35834fdaefff8659346e94f69,foldseek-family-18dd82217f72
c00335,confirmation,human-domainome-v1,Q9BV68_PF14369_11,,5874c6e85929294901f77ac7ca4692bbcc8faf39cebd0d3f862cd1f8a88f6c3b,foldseek-family-16b28b69c204
c00336,confirmation,human-domainome-v1,Q9BY11_PF14604_387,,eeac9c53801efd635729d295ce239d3108162a1775d5003150cf9ed5e7a2ef2f,foldseek-family-8842538ce269
c00337,confirmation,human-domainome-v1,Q9BYM8_PF01485_369,,7a8cdabb76238d1b8c9d0f4b934efaa0311975aea7352c810cbc533fa1c9032a,foldseek-family-335fa08b324c
c00338,confirmation,human-domainome-v1,Q9BZM3_PF00046_204,,4588c26d69aa0d7895fb82110c6678419fc5db5cdf96e89298d186233cba8b03,foldseek-family-8fdcdcc01614
c00339,confirmation,human-domainome-v1,Q9C030_PF00643_93,,192e7ab50bdd42a918f0589981cf7dfc92c6412557d7d371df0bfc1e5af167c5,foldseek-family-ac5efd723589
c00340,confirmation,human-domainome-v1,Q9C0A1_PF00046_1859,,c2116bb3cbe1eae30b63d5114e29adaea6811523602b6e813a4ee4e0427bf26e,foldseek-family-8fdcdcc01614
c00341,confirmation,human-domainome-v1,Q9GZV5_PF00397_116,,524784695c613b988461f5a4381ba2e5cccd901ae3e442b82f5b782481b97d56,foldseek-family-0bd04fe9d2fe
c00342,confirmation,human-domainome-v1,Q9H000_PF00642_37,,73ad1f4af3888b9bb37082b1cf7b05a9cf212aeec48df5326a6e66274dca915d,foldseek-family-a423bed6ae96
c00343,confirmation,human-domainome-v1,Q9H0A6_PF00612_189,,51091e633c6bc1094b77ef694a97df5a568366502cf8afb5428d7442424b5448,foldseek-family-b3cc2e57a297
c00344,confirmation,human-domainome-v1,Q9H0M0_PF00397_343,,af4259f05f73ff98e1af1a1676d5b5155e9027202f1fef53a869e78a4de958b9,foldseek-family-0bd04fe9d2fe
c00345,confirmation,human-domainome-v1,Q9H161_PF00046_216,,72d9a1e98e3569383df4295530364f12068e4520c16846e19f9848add6dd985e,foldseek-family-8fdcdcc01614
c00346,confirmation,human-domainome-v1,Q9H2P0_PF00046_770,,885316374a153e99a957e38fce6499bc183e2c78969cdae7a52ed7b22d7201de,foldseek-family-4d477f2a91d5
c00347,confirmation,human-domainome-v1,Q9H347_PF00627_613,,0eb9569bd07bbf16023e74abfa10799ea17cbb8bc3a40edacf78c62de13efe24,foldseek-family-b17f3da2e271
c00348,confirmation,human-domainome-v1,Q9H3D4_PF07647_545,,5502c48d951fcd340e8f4598d6df7f904ffbf9ad0b538eeaad0ce76a5d75f545,foldseek-family-4c49d3340b9a
c00349,confirmation,human-domainome-v1,Q9H3Z4_PF00226_16,,288d97ddafeb055d797ae21265f1f790a58aef5c806f8d55124f86d74e18998f,foldseek-family-1dff15767f11
c00350,confirmation,human-domainome-v1,Q9H4A3_PF12202_481,,1b2e2ee5f84463e4d80d5cb51aa3bc0c8bc0e22879544ce2b9d19a4687b39552,foldseek-family-09995877c645
c00351,confirmation,human-domainome-v1,Q9H6I2_PF00505_69,,b0b9cb26b1105663f5dc3861ccad74d881db3827c5ab355fbe994f56ba3c98d1,foldseek-family-a7e0e568ea58
c00352,confirmation,human-domainome-v1,Q9H7E2_PF00567_554,,a0a41fe387db81388c82c6a249765aeaa698b5ea8373cb8dc6e71510ef69c3c6,foldseek-family-0b8a262a4075
c00353,confirmation,human-domainome-v1,Q9H9D4_PF00096_383,,caeb859d9be768c442be23efc31313631a186daff1fd96c9b974eaf402026fcd,foldseek-family-06a266f2f837
c00354,confirmation,human-domainome-v1,Q9H9L4_PF13891_28,,88230ef2b33d431cf177629445d93fc00ecf6c7ed8c493ad5ede2507d4f711ec,foldseek-family-05e74a722bce
c00355,confirmation,human-domainome-v1,Q9HA38_PF12171_246,,17226da560194a90ca9a0d1bc1f138e576fe558fd7170010503e3d0056733f60,foldseek-family-7e60ff488fba
c00356,confirmation,human-domainome-v1,Q9HAU4_PF00397_150,,10bb0f8652ccb988d74a5dc9c3a438f83fc60cee6cd76495894aeb3c051ca7ca,foldseek-family-ad6eac815915
c00357,confirmation,human-domainome-v1,Q9HAZ2_PF00096_282,,37a78fe2c071e2a92cc30553e7aaa94f37b92c4cb23dd7b282b53585514a0542,foldseek-family-4a10d7d27713
c00358,confirmation,human-domainome-v1,Q9HC78_PF00096_635,,154073a5c12da247ebcb27d91cad6e348e9d3b6ca2e0930a78e77580762fc5de,foldseek-family-4a10d7d27713
c00359,confirmation,human-domainome-v1,Q9HC78_PF00096_663,,ce5e45445a80f34237c4c216ded3a780fd8532506e05a580a36d95d85b3b326a,foldseek-family-4a10d7d27713
c00360,confirmation,human-domainome-v1,Q9HC78_PF00096_716,,bb8a695ce93d9d8278f955997684c654e816a560c485af8c295cfed1b61e5ed6,foldseek-family-06a266f2f837
c00361,confirmation,human-domainome-v1,Q9NP66_PF00505_104,,2504a5b43b408ca3b878fdbf7eaee4d67c5f8951c659c8535fdff216d4388c07,foldseek-family-a7e0e568ea58
c00362,confirmation,human-domainome-v1,Q9NPB3_PF13499_155,,0feb86e6fca4145b849f0990af19030b76d5c7a7d5c7ee6f0c1a8f16a3611332,foldseek-family-c7a672322d4c
c00363,confirmation,human-domainome-v1,Q9NPC8_PF00046_131,,f54fc512b566aaf02bdae79bb8ac68122588255e31fb8f85f46520b295541470,foldseek-family-8fdcdcc01614
c00364,confirmation,human-domainome-v1,Q9NQ86_PF00643_208,,02e955bd85dd58779955ac0cf680cef2598fef3f20768d0fb728aad704d36d99,foldseek-family-ac5efd723589
c00365,confirmation,human-domainome-v1,Q9NQV8_PF00096_668,,58d04f51442dc5493830187434aca60c73dc8412b02e53f7c015faf6a7c417bd,foldseek-family-4a10d7d27713
c00366,confirmation,human-domainome-v1,Q9NQX1_PF00096_433,,f47cb1b96ce24cc47d19502309d20274ed673bc17a1883493d9a55a75aa6be62,foldseek-family-4a10d7d27713
c00367,confirmation,human-domainome-v1,Q9NSC2_PF00096_1030,,87359f253df6518fd60fbfc5855ce6ab3b2f61c324cae671dde8b2e652f63ac2,foldseek-family-4a10d7d27713
c00368,confirmation,human-domainome-v1,Q9NW38_PF11793_305,,1a055b8db7fc7bdcad1520989446427d0c53c60b2ac98c8602eb6a019cfdb808,foldseek-family-742ac356e900
c00369,confirmation,human-domainome-v1,Q9NWH9_PF02037_19,,3e61614e443afaaefbe6f6995d77f0a86444e1d86b583e9dd446b4a9a9d1681a,foldseek-family-18dd82217f72
c00370,confirmation,human-domainome-v1,Q9NYL2_PF00536_330,,3e1e1fd8bd1d610294ea846ee68233294f4b5c7e7b30e20a2f794e4ca93bbb77,foldseek-family-61ed0750701c
c00371,confirmation,human-domainome-v1,Q9NZM3_PF14604_1129,,f87299a7be1961897c2b99ac3df77c4f61754998819a1574c4e0acf6348806cf,foldseek-family-8842538ce269
c00372,confirmation,human-domainome-v1,Q9P0J7_PF05605_76,,5097d8c8cd06ad2b00eaee9ca5a59dfaf55d69b4cf94e431ef1910a7a083e58f,foldseek-family-f3e62e884bd8
c00373,confirmation,human-domainome-v1,Q9P2F5_PF10264_64,,48c6139c891ec477a64faa7eca3a66841e1a53fd660331f4de5c4567507d0ca8,foldseek-family-ef729c29677c
c00374,confirmation,human-domainome-v1,Q9P2K3_PF00249_87,,dfe48ce7a914d146131c686294d23037f9ec5453f484bf85571fe9d0f9d6ddae,foldseek-family-b9d7186d8578
c00375,confirmation,human-domainome-v1,Q9P2P5_PF00397_800,,edf4ef4e9f636b066fdc7363450a265e6f7d89c82dfa0f9d1eb6dc7a6e0701e5,foldseek-family-0bd04fe9d2fe
c00376,confirmation,human-domainome-v1,Q9UBF6_PF12678_48,,51fe97f2e11901c06371a6caa1399660d5c900f82e4f98f4e445f5f4a0d2e546,foldseek-family-d838afd1d8a5
c00377,confirmation,human-domainome-v1,Q9UBS4_PF00226_25,,1f5d424cb7159c0c9e9af77ad60e99dddbbdeba451cdc68f617f272d16586712,foldseek-family-1dff15767f11
c00378,confirmation,human-domainome-v1,Q9UBX0_PF00046_110,,6c664847aa999d824cdb547745c1bf72c9ade59af4264913d9ee163732691588,foldseek-family-8fdcdcc01614
c00379,confirmation,human-domainome-v1,Q9UDY2_PF00595_26,,ea3621e6bb42fe29d8f8b06b2f45a58e17b41016fc956304bfbb36f360761901,foldseek-family-2d3185287d98
c00380,confirmation,human-domainome-v1,Q9UDY2_PF00595_509,,06264d32c48b57beda58da8ea1777447f7528ac7178d5b186bdbfd3db2a679b9,foldseek-family-2d3185287d98
c00381,confirmation,human-domainome-v1,Q9UHC7_PF00642_89,,63b4ba1335dae0aad14ceb83420ad32b7d5728293b9e8147dfcfa61ccd414f38,foldseek-family-a423bed6ae96
c00382,confirmation,human-domainome-v1,Q9UHD4_PF02017_36,,2ed4e7f5e67011384df8eece862a020385488e74ed45b4d86dcc18d34d67be58,foldseek-family-a92c9702f831
c00383,confirmation,human-domainome-v1,Q9UIF8_PF00628_1927,,fcb0a5b2e70e5f2b181aba8ceee5df5843a68ee5c1ed3a4c3fad5f0c5f9d73bc,foldseek-family-3918385a7469
c00384,confirmation,human-domainome-v1,Q9UJ78_PF06467_334,,c1dda5585af1b32bcd4e7d68ce3577143e4437cd8fa49a557dec58977aa573b0,foldseek-family-aed4658f5dde
c00385,confirmation,human-domainome-v1,Q9UJQ4_PF00096_383,,cd105587d3615344638c40d0fd38d988748229a7e46cabd4e2874cf7c75b706b,foldseek-family-4a10d7d27713
c00386,confirmation,human-domainome-v1,Q9UJQ4_PF00096_899,,bb0c43e0d99a8435b5f51c3284ccb6bee2ea9dcd1c9804484e6c776f8066623f,foldseek-family-4a10d7d27713
c00387,confirmation,human-domainome-v1,Q9UJV3_PF00643_191,,0b2c5ada4281a22f8a6af6e51286fe2c47dd4df6b3cf48d34e1db5f5fd4dc045,foldseek-family-ac5efd723589
c00388,confirmation,human-domainome-v1,Q9UKI9_PF00157_186,,b335db38e122103c3b43fb12169ae1574b562677df50ee93280d5c7ff55b1fb9,foldseek-family-668cb0514ee7
c00389,confirmation,human-domainome-v1,Q9UKL0_PF00249_383,,11de3ff69be014d82ee0594384968d363de19d3377b99a0811d008467f285416,foldseek-family-b9d7186d8578
c00390,confirmation,human-domainome-v1,Q9UKS6_PF14604_365,,e70556dc05347c0cfbca2743b976bd4c0dab6a7f43cb95d3c21a90459b14ff28,foldseek-family-8842538ce269
c00391,confirmation,human-domainome-v1,Q9UKW6_PF02198_47,,7bb2d22bd8b7823c64ea05a889588dac66999da891e07b16c0cc460784899ced,foldseek-family-c20c80a98266
c00392,confirmation,human-domainome-v1,Q9UKY1_PF18387_100,,7673f97f0e7b420e7a6722b8264a15183188ed598e28ba8e94422c229c8f3123,foldseek-family-abaa027a761a
c00393,confirmation,human-domainome-v1,Q9ULJ8_PF07647_987,,6f3086ae82b5dc02cc57e86d3778634f91dc5fa2c65a0cadd2c591be41ac4efd,foldseek-family-4c49d3340b9a
c00394,confirmation,human-domainome-v1,Q9ULL8_PF00595_7,,dd79132396474d6abb6b936d38a45c2d828876328e634dc88df51c0d1f15b521,foldseek-family-2d3185287d98
c00395,confirmation,human-domainome-v1,Q9UNF0_PF00018_428,,8afaaca5d5bfa617610c102c1873f7987002cbe70c513009f61d36c3bf1c77d3,foldseek-family-8842538ce269
c00396,confirmation,human-domainome-v1,Q9UPQ7_PF00595_244,,f0f4651d0e4e0f99817bf57a7ccbc6b14acdcf27c771f962363d9296b0741924,foldseek-family-2d3185287d98
c00397,confirmation,human-domainome-v1,Q9UPQ7_PF00595_414,,cd0ad14084b7964d5db866fae2cc741c6dea6d502764d746c42b536728c90ea3,foldseek-family-2d3185287d98
c00398,confirmation,human-domainome-v1,Q9UPW6_PF02376_358,,437da913575a7ca218f34432c034e21f52ff13e96c2c1d9f8c20c262eb307183,foldseek-family-05163d54f556
c00399,confirmation,human-domainome-v1,Q9UPW6_PF02376_482,,cf9e86c7ad0d8d69a81f1a045405690f544e06c4c068a1d8aa8c32cde84f1bf8,foldseek-family-05163d54f556
c00400,confirmation,human-domainome-v1,Q9UQR1_PF00096_172,,189cb0b65187eaeaa0c2655eaabb4b94b6048e7d598ba1d1e09a3fd2f233d841,foldseek-family-4a10d7d27713
c00401,confirmation,human-domainome-v1,Q9Y222_PF00249_226,,77968bf84d817c33feb2c37a6aec1a7a31843ceffc88f8f2bc8b7ac3db00fd16,foldseek-family-b9d7186d8578
c00402,confirmation,human-domainome-v1,Q9Y2G7_PF00096_411,,4e5690f5ed4cf71eed5212362d195df6b2d1fb2eb596652bff8deec9526d4dd6,foldseek-family-4a10d7d27713
c00403,confirmation,human-domainome-v1,Q9Y2T7_PF00313_86,,f6443a793973c3aee6ffb429a3a08bb7400381e2ba401b2d1cfaa5986907700a,foldseek-family-685589e3eb06
c00404,confirmation,human-domainome-v1,Q9Y3R0_PF00595_666,,676b20d595afe698ba21c8f8e046686aca2d59d62747b50ca652b6f565096bd4,foldseek-family-2d3185287d98
c00405,confirmation,human-domainome-v1,Q9Y462_PF00096_506,,a94ae77b419088f1957f908b0635d6846b07fea195a147c76484c0ca0414741b,foldseek-family-4a10d7d27713
c00406,confirmation,human-domainome-v1,Q9Y4I5_PF03638_368,,411716e0af14ac93c18c6ea43de0ba2468df38980f870e3b607722b36316f54b,foldseek-family-24ba0e88d04b
c00407,confirmation,human-domainome-v1,Q9Y4J8_PF00569_235,,1022816e0597787845978096cace79ed8deaff0785b2825c29c6c35262108679,foldseek-family-0ee6e166b89a
c00408,confirmation,human-domainome-v1,Q9Y5K6_PF00018_271,,9aa155aa7d0dfc6d5a09f90dd8cc91147db1d9718050d18d3da900ddcd9594dd,foldseek-family-8842538ce269
c00409,confirmation,human-domainome-v1,Q9Y5K6_PF14604_1,,c7f278a9ed955407ec154325eda0ba4dea21e356d79feca87f34124864c9e17e,foldseek-family-8842538ce269
c00410,confirmation,human-domainome-v1,Q9Y5K6_PF14604_109,,5ec9ca4dc7575f929f354a5cb3fdfaf7a792e0ae3d47f39d5bb4a4d43e63e45e,foldseek-family-8842538ce269
c00411,confirmation,human-domainome-v1,Q9Y618_PF00249_613,,9dc9b240f7c9959266556a396ca04dec4a52b9ade99f6d505daf48d584892799,foldseek-family-b9d7186d8578
c00412,confirmation,human-domainome-v1,Q9Y6N9_PF00595_207,,3c6c9f168f57e511d4f71a228fe8584b967392ec25c8351e22ddf07d6ae53f82,foldseek-family-2d3185287d98
c00413,confirmation,mavedb-complement-v1,mavedb-287332153da38b59,,120729afad343eb8a1f8aff1ac859928dcf3d778e715e911ecafa1d6db34510a,foldseek-family-9f9b02bab1d5
c00414,confirmation,mavedb-complement-v1,mavedb-32f5d032de97ea22,,65f267ef5bcebb1b351e74c0482599fdce99d9c205cc3eac4a381c299efb7002,foldseek-family-3955e95caeff
c00415,confirmation,mavedb-complement-v1,mavedb-93100c3b9be6e587,,01285e1044e5db66aa52f138e6021c742d376f418cc0402fcf3890408eb33ed0,foldseek-family-6b40d25ca661
c00416,confirmation,mavedb-complement-v1,mavedb-aebeb991234cd8a3,,e3b434279a99177da63fd9a99cc8ab507c4893343f0a4b5e057d5322ba36f7d1,foldseek-family-a2c6484fc2cb
c00417,confirmation,mavedb-complement-v1,mavedb-c6dd0092b775896c,,a17a65a122e8ab5d5e322a36f067f45c0211957edbfdb0495142adb46841f736,foldseek-family-918922dc1d8c
c00418,confirmation,mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,,c2d7648c1e84c331ac64e21dc47ba70ceeca326b7a751a4563ab212e119b02cc,foldseek-family-68636f15fb21
c00419,confirmation,venusmuthub-v1,venus-00073064a60d4804,,361daa3a67c0e4ff69bf8b0e839df1e315cca7040013d86f0a5b40371b0b5220,foldseek-family-53fcc698fd9a
c00420,confirmation,venusmuthub-v1,venus-06f736fe976e45ee,,4312619ad204d9c17151d0233eade086eb5d4dc1a6ef1279113edccafb20d96e,foldseek-family-5eece979601f
c00421,confirmation,venusmuthub-v1,venus-07739b7c44051d98,,110479fe4121210513e1f055eb61f0223a3a8a8269a540512302f14757852b31,foldseek-family-d62ec15e4115
c00422,confirmation,venusmuthub-v1,venus-0ed16c1325aea2c9,,39c862beb0ff58b5bcca6cc47a0337ce13d10817120c0b38a5dd6f8317697a89,foldseek-family-e61ef9226162
c00423,confirmation,venusmuthub-v1,venus-12c59fe9dab495ee,,1a0389a8ad69ad0cf9fbf9b8ca19f087461c2c2028dbd5fa5547ee42601ede58,foldseek-family-b30547c80e1d
c00424,confirmation,venusmuthub-v1,venus-1972eefa4a6ef629,,391e5b8993551767346b133ebf23748726f7d6b7542f00c7d7d60f0ccd3e97da,foldseek-family-911f2fe179ed
c00425,confirmation,venusmuthub-v1,venus-1a8ae9058bbabf14,,a0514425b1ecbea255126a659a493bb9c6be2179c7fcea19f75f4a9e75be9a35,foldseek-family-9d9b8050834a
c00426,confirmation,venusmuthub-v1,venus-1b3d6bf42e0e7f84,,045d6ecc2ba1079c09e512200d404e0e40ccd5a1f90bf6a849f2a1fa2af736d7,foldseek-family-472348ee8acd
c00427,confirmation,venusmuthub-v1,venus-1e4cf4ecbd674386,,c4513f4b9ba12eee0cb5a14072067a0e4031ae27bf48f7ead7ea6dccf1acf6af,foldseek-family-e7cd342a1ebf
c00428,confirmation,venusmuthub-v1,venus-220a25f64746e26e,,a9de6e0d7152a741be1327d30f6ac692b8ffd49d54733217f39e9f9815f6782c,foldseek-family-55b4f623f0f1
c00429,confirmation,venusmuthub-v1,venus-221bc429762aec74,,4b85e5fb77f5cde29e2d889d493fbab1f662f299c3621453055ba9a3de196afe,foldseek-family-4d44931d4a0f
c00430,confirmation,venusmuthub-v1,venus-23d9ea0d22f6126b,,5e3b1bdcebada68ed64462db1e031bd45a6294ae25fdefb25b95c80056bf47d1,foldseek-family-962c9f7ada9d
c00431,confirmation,venusmuthub-v1,venus-24f4e5b8d325ad4b,,debd5bd4d1f210f38aaa72b9df8900c273b800c7634e9276422571f479e42f52,foldseek-family-a19b7c46715a
c00432,confirmation,venusmuthub-v1,venus-26da37179e20d7ed,,1415df0938796a98d375b29404e7f97f295d0cdc84cbae1c087491cbf13d33d3,foldseek-family-8d717e3ac15d
c00433,confirmation,venusmuthub-v1,venus-2b9577dc9c561b21,,6934b2891920ed7c35f1e5e33509404a24044434b06a575ae9cf168e9ed0cb62,foldseek-family-a5ada8ad12a6
c00434,confirmation,venusmuthub-v1,venus-2ebb2bc9d643c1fb,,a9cdc661c35092a84bd324f9fe6f7be5eee6931d746ffb8d8c14e9e1125f5d21,foldseek-family-67bce2ff5dbe
c00435,confirmation,venusmuthub-v1,venus-320f26d1be8a0cb0,,be15813e26eed37b4ebb08cb9c865343a13617f9f45e205d1a27bab0e61c1cca,foldseek-family-1d1e1af96d11
c00436,confirmation,venusmuthub-v1,venus-396cc9af2c1e8c61,,869325b722a619c41bb757cdc2995b6778fca414188af6472ede8c62ebea95d1,foldseek-family-a995f7e9a325
c00437,confirmation,venusmuthub-v1,venus-39a9db03eeb2ed00,,7e5d2083d01a47bebecf90f19fb8e26c68aa868434459c66e2515d08dfd8873d,foldseek-family-1d49acbca15e
c00438,confirmation,venusmuthub-v1,venus-409980eb48704393,,f932909ec11f9d337880cafb6d0a429bc2ea9a923aacc263af0e35811f27c3f2,foldseek-family-7f25ee4d25f8
c00439,confirmation,venusmuthub-v1,venus-422f5a848c7a8657,,b78b48a3a09540acfc56f9ce3d4491bd2855d143c943c29a1814c8ac15603f92,foldseek-family-70097e10d425
c00440,confirmation,venusmuthub-v1,venus-454b0fb8de143bcd,,17cd2eed05426fd6bded69436d7fdf25bd7db821995a932f7624a8559a67c1d7,foldseek-family-d1d5166a5b80
c00441,confirmation,venusmuthub-v1,venus-4701fdeb4ac57086,,6105aaff86270f9ef22cd13fccd71ca5957cc18ddb7bd31fe41e7c60c86eed41,foldseek-family-4b63fc638355
c00442,confirmation,venusmuthub-v1,venus-4bcbc7d4640f3c6b,,594a5879e038d635092e8274b61e2681e1aa6838d24b75271fdc172cbcc25e28,foldseek-family-c3c0647cef0e
c00443,confirmation,venusmuthub-v1,venus-4d282f160e018c4f,,3bdee8e66eb4eeb78211c65477ce35cb1c2708ddffc89bfdd4e5c8840b77e742,foldseek-family-be4a5698f5bb
c00444,confirmation,venusmuthub-v1,venus-50eca14579e1a453,,c30b525fd7a01de171522e6494e2009d412eab9c4a97fa1bc409e60a6faa11fa,foldseek-family-4b59915fc962
c00445,confirmation,venusmuthub-v1,venus-581332e2a42b24c1,,576950a2b302d61a8a375a9586eaa4ed29056eea8d1a3ea7e23a6168f76c053e,foldseek-family-dd354368cd71
c00446,confirmation,venusmuthub-v1,venus-63545238edf5954f,,84ec4b4dba0160f86a8db8a63fb3037908c3ca5364fbd384da95994f135dfe28,foldseek-family-e23a6b611fcc
