panel_id,target_id,protein_id,sequence_sha256,sequence_length,family_id,exact_sequence_unseen,mmseqs_family_unseen,foldseek_structure_family_status,foldseek_structure_family_unseen,foldseek_structure_family_overlap_ids,pfam_clan_status,pfam_clan_unseen,pfam_clan_overlap_ids
human-domainome-v1,Q9UBS4_PF00226_25,Q9UBS4,3a35f82e86b41de5d2e3bbb00949743ab2bcb43dfa00b5935e071a8449a06926,63,confirmation-family-0492a8acc70c,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9UBX0_PF00046_110,Q9UBX0,01b648414ab22271372ba06531c8c3c19de6111949c23166cf8b7ee72bc349e5,56,confirmation-family-a11ce8dfeaeb,True,False,undocumented,,,undocumented,,
human-domainome-v1,Q9UDY2_PF00595_26,Q9UDY2,4cea5d50597bc516a996e644f99ebffba5824c089010603584519c68b6eb0dcd,96,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UDY2_PF00595_509,Q9UDY2,c1a585a95f2e8fe906ebb0ebb9cc8dae17facbb1dc2c1da36d066b7740084a15,95,confirmation-family-7b48457ad83a,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UHC7_PF00642_89,Q9UHC7,2131fc3d47dbc12e20cdfb1e4e39e8429ccff4e8bf12814047144f62ea65ee51,22,confirmation-family-79b196413b43,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UHD4_PF02017_36,Q9UHD4,f9272ade243946f508424581af2eb4b25ffb899697461b7d88ce36612af2965e,74,confirmation-family-43e9bb9914a9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UIF8_PF00628_1927,Q9UIF8,6a0601fa85cc52faa13713bda527ce4862df5380cbddb9fe2dd5ce6da325071e,56,confirmation-family-79fed1c165d0,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UJ78_PF06467_334,Q9UJ78,29ad53c2e246fec625c82d1271e939ea8bc4569bef781436d6b10288e1685fbd,40,confirmation-family-5f7965b4a505,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UJQ4_PF00096_383,Q9UJQ4,9b66c04bfc5e3023f6e730f8af4f7c22c5d864e76284c7a4d55fd171dd556d63,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UJQ4_PF00096_899,Q9UJQ4,4402d7488c3c86da1255805420447c7394ebde6449bff4e088f9925d805f72d9,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UJV3_PF00643_191,Q9UJV3,54cf4ab98ede04068c525854e2f18100509946fbcfc09751a3254c888552f16b,45,confirmation-family-dcb41324ec31,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UKI9_PF00157_186,Q9UKI9,0ddc18103428ebe506327ee6e59b51fab80ca8e956da6a966fef2f48e381cf2b,75,confirmation-family-08993b6a2043,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UKL0_PF00249_383,Q9UKL0,4691b3e31468bba7c8287c5a89bea6803ba0536466854185c450a4f156f5a5a0,64,confirmation-family-3b3c99d85f28,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UKS6_PF14604_365,Q9UKS6,a2599af57388e4a18cf77f268aa0cdb6c2fe44082ad4f7584ba04a10c7bae519,59,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UKW6_PF02198_47,Q9UKW6,eba4577fe34febd58408877b9c601a8c131bd654526de482bf5f3faaacc115b2,83,confirmation-family-bd00cd7d3063,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UKY1_PF18387_100,Q9UKY1,1dcc16a090c78af519e8133251708fe378073713f5deed6195395e630516e13c,50,confirmation-family-c63e73cc947d,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9ULJ8_PF07647_987,Q9ULJ8,591e90981c79b0668a6ef7725caa3ae48cc5c3a222bdf07d7b05fae4c4549867,63,confirmation-family-c7e5d3e2ddee,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9ULL8_PF00595_7,Q9ULL8,b5f99796b153bc90ebc40efc7afd8810a1fa49ec20bc4f98752084e50d899148,86,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UNF0_PF00018_428,Q9UNF0,79f067fc1f20ac3cab7e0df541d190815f450906b5baef39ba0b2a3e8398e7ab,59,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UPQ7_PF00595_244,Q9UPQ7,6b44e4b1e71b50b10096e209cb5ed83d892830de498c78d9a3713dfba9679533,95,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UPQ7_PF00595_414,Q9UPQ7,f595f89616feec1cea33b7054493d3b7513c98e0c2b6bc9ca2dbcfef27156172,90,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UPW6_PF02376_358,Q9UPW6,cd356c6d9bbebb15b0bfa0df3da1b05dd87fd77e3ba39db8975b12f3ba7c11d5,77,confirmation-family-4028f57daa1b,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UPW6_PF02376_482,Q9UPW6,043555f98dcfc49ef07aa5fd770f73bf2cca95c2821efce7031d1e5da2fae5df,75,confirmation-family-4028f57daa1b,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9UQR1_PF00096_172,Q9UQR1,6cc5962be5e3abe4057d79265bab4fd8edb128d472135d789abb9b723dbeb4e5,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y222_PF00249_226,Q9Y222,5343cbfbd88bbfeaea1dd1152cb04d1be923a4b7c2c6ee6ce64e49cf44f0834a,40,confirmation-family-a8267e8d823c,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y2G7_PF00096_411,Q9Y2G7,e77fb43cfc37286970eb1645566754d4472c8eac7a99ea9682be9261a61ad407,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y2T7_PF00313_86,Q9Y2T7,e3d86f9ee316e454cfe5ee1880cf0c1ea513e11a0b705bb5ca63b355089969ff,92,confirmation-family-b7ef0e5ab309,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y3R0_PF00595_666,Q9Y3R0,378111de579295cb81d42c1bb47bd4db24458256212dbd6107b69ea97a715008,91,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y462_PF00096_506,Q9Y462,8ef6ab4f67d2b5c77bc76ea9ec8d511919737e3125c7417fe12cdf8e410ed186,22,confirmation-family-6125905587e4,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y4I5_PF03638_368,Q9Y4I5,256db4407102565bd519940bc1772785a1704ef4d2832af1cf27013e0cf53851,36,confirmation-family-cb612ef815eb,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y4J8_PF00569_235,Q9Y4J8,f21e72ee5f91f01f5ef046fcbee43a65c9ec834e6553becf25699377506cdabe,60,confirmation-family-d96ee930ab28,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y5K6_PF00018_271,Q9Y5K6,3d8581f8dedd0bf51be6c672bb5e16c6457c7a75fc5458e5db5b606128501472,61,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y5K6_PF14604_1,Q9Y5K6,e9a93e2893dde7f4d6719737ba601563a59904a432331e8721e2f69652e7ca77,59,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y5K6_PF14604_109,Q9Y5K6,ef4289e74369b28cc1e5fd206a4de995769145f6292e569238b510fe1b73e17c,61,confirmation-family-7bd4ebfadfcf,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y618_PF00249_613,Q9Y618,10efe53c0f6ba6de831405ca75d4b7efe25f044ef7b936402c37eca26a4fb952,58,confirmation-family-3b3c99d85f28,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y6N9_PF00595_207,Q9Y6N9,93f527d33b967bd02ea929dd02a69d2fde9e9d3daf9fc995a30f4afd2041e2ad,89,confirmation-family-de1ca9399cc9,True,True,undocumented,,,undocumented,,
human-domainome-v1,Q9Y6V0_PF05715_1058,Q9Y6V0,534dd1944b26596e7938b826e8b5dcfc9d784125dc548676470146cc68ed5a2f,57,confirmation-family-11ce724197d2,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-287332153da38b59,KCNH2 Wildtype Sequence (ENST00000262186.10),287332153da38b59cc1be9554cc3a29f14d3b9e2a33150b4d54137773b22d1f7,1159,confirmation-family-bba7b8c63581,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-32f5d032de97ea22,F9,32f5d032de97ea22d5e46e0ad5aeeaf19f1b5f3636dc0424cee6bf92e6035a2a,461,confirmation-family-5a2c62589937,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-93100c3b9be6e587,SGCB,93100c3b9be6e587269b290ea9d30dffb5a55a20786d393f46bc586b76f05cfc,318,confirmation-family-e2cacb14daec,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-a5ca23fa1e625d66,KCNH2,a5ca23fa1e625d664becc095a35cbee13d76f3d13157d87cb6be9bcf1ab522d6,1158,confirmation-family-bba7b8c63581,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-a5cec053cd1989b7,TP53,a5cec053cd1989b7676255fc9467b6ffbc3e531b62f1e40558510b55e0ef27d6,393,confirmation-family-a338d5377fcc,False,False,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-aebeb991234cd8a3,PAX6,aebeb991234cd8a3f1f9119514f08bdc27db6cf14e01c7773710111bf11162b7,422,confirmation-family-03c4b6ad1a70,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-c6dd0092b775896c,KCNQ4,c6dd0092b775896c1534636ea95779a84e074f590068fcc7fec370765e4e3a99,695,confirmation-family-38ef447f793b,True,True,undocumented,,,undocumented,,
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,TP53,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,393,confirmation-family-a338d5377fcc,False,False,undocumented,,,undocumented,,
venusmuthub-v1,venus-00073064a60d4804,O52063,00073064a60d4804f552f42f63eb3fecfa405b8e656960dc44978ca077afc00b,403,confirmation-family-773cd1c598ba,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-06f736fe976e45ee,Q4KAC6,06f736fe976e45ee60eb4b252edca9d9ae61bdbaa3fd82f063a37bbad1335a02,295,confirmation-family-22c4d1c5c2a1,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-07739b7c44051d98,Q8KLM3,07739b7c44051d986104474f7bee6b6966beccd30f798b8b1d2aa8190e44de52,270,confirmation-family-5deabf66b792,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-0ed16c1325aea2c9,Q65EX3,0ed16c1325aea2c9b0a3dcce63561f70707430181524385d8fa0e672dbf46a53,249,confirmation-family-f6ba2d84c70c,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-12c59fe9dab495ee,A0A0K8P6T7,12c59fe9dab495ee536f1c2a5fc28c66e212192096c2351044d4dc139042f5af,290,confirmation-family-15fcc23a42cc,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-1972eefa4a6ef629,A0A0I9QGZ2,1972eefa4a6ef629e129580c3dd83a640ac095821bc0d4d5359978bc457fb894,668,confirmation-family-9de88500d1a4,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-1a8ae9058bbabf14,P05150,1a8ae9058bbabf14cd6eae451affcf9f6526fbe2f89d8a712c0d8b260074b075,338,confirmation-family-fb6405183362,True,False,undocumented,,,undocumented,,
venusmuthub-v1,venus-1b3d6bf42e0e7f84,Q88LS1,1b3d6bf42e0e7f84175a702def01f93a21ba8aa594f5f9a611b50f461a26a8c6,377,confirmation-family-166432f40c96,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-1e4cf4ecbd674386,Q6VAB4,1e4cf4ecbd6743864c5591424f551ddaff409165c3867ec70d99cb54edf93c0a,458,confirmation-family-4c3542f63c44,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-220a25f64746e26e,Q06135,220a25f64746e26eb086cd509b8f0d2d0935da54c70f054cc1f023dab122d6ca,555,confirmation-family-c7b37ff2c5a3,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-221bc429762aec74,P29379,221bc429762aec74a2be5775dd7483c7c6926bf32ddb764440a9db7b7e59c4a6,226,confirmation-family-bf2bae779685,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-23d9ea0d22f6126b,A0MGZ7,23d9ea0d22f6126b87e57535d2b669df4cb18f91bd137d4e79dde8a5f2e07e15,419,confirmation-family-1278425d761e,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-24f4e5b8d325ad4b,A2QAN3,24f4e5b8d325ad4ba66f3b99445d3efc985bb658c9acf98b07d903e17c50bf70,1007,confirmation-family-94f4706702d9,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-26da37179e20d7ed,Q02353,26da37179e20d7ed2cec96954f1dae2a3cee31b9e6643b8256a388d15f39f51b,882,confirmation-family-9f4bf69b9d77,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-2b9577dc9c561b21,P0A2M9,2b9577dc9c561b2104f913f135ee6fedb28562f8408e289bffb708e9e72d2316,241,confirmation-family-2f072fdf8006,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-2ebb2bc9d643c1fb,P51697,2ebb2bc9d643c1fbe5147433fe95ef4c851713e951008704c43ccd6cd181e4e2,156,confirmation-family-d3c16bafe81b,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-320f26d1be8a0cb0,Q58431,320f26d1be8a0cb0aa0125c0e41bb387009e783bcb8c3938ec340e65a2701e9a,388,confirmation-family-cdd2ef64caea,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-3876c90807a78d74,3FCR,3876c90807a78d7401933b6273666499093520df605cc1285fe714cdcf268975,458,confirmation-family-e678e1524a91,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-396cc9af2c1e8c61,A0A0P0ZBS7,396cc9af2c1e8c61266d7fae22470bd77bd8ccd5ad4070b6d1df479836c05ba4,375,confirmation-family-8de02ac9f880,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-39a9db03eeb2ed00,A2RJT9,39a9db03eeb2ed00bfefdd6e7f0e50ba79bf4a5aad943038dd8f4cc7591d07f6,311,confirmation-family-6df1437674b2,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-409980eb48704393,A4QAA6,409980eb487043937d9219c97626259a4fd3a12303930a3009795dc959856c1f,271,confirmation-family-f567d5945dba,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-422f5a848c7a8657,Q16769,422f5a848c7a8657ed4f760e0a90f7d6e281f147823890b5a30d3caa7189fc72,361,confirmation-family-76c335341a58,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-454b0fb8de143bcd,P24058,454b0fb8de143bcd8dbd216ffe39fcf170283eb66595b8caa32cf93ee0b274c4,468,confirmation-family-3e37c4cfcd8d,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-4701fdeb4ac57086,Q887Q3,4701fdeb4ac57086d53f8100aa4bde79a122a1e5aafc6f7995216b9a7ea29ae1,536,confirmation-family-5c4c17b1bddc,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-4bcbc7d4640f3c6b,Q02890,4bcbc7d4640f3c6b436f55d019fc118045ffa995b8b4c38f95b8733ba8822352,363,confirmation-family-41fa379421c4,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-4d282f160e018c4f,A0A059TC02,4d282f160e018c4f0477e9147852072c77209147ff0e7b15cfaa333e899e6a89,333,confirmation-family-f5be96a56095,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-50eca14579e1a453,P0ADG7,50eca14579e1a4530a438d4f69bee18785f7b4363cd474bee91b66263d673293,488,confirmation-family-40377c4060f8,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-581332e2a42b24c1,P58004,581332e2a42b24c12971f9b8ad64e1ec00f0cb38c41683f930a599d504deb64c,480,confirmation-family-edba69b71010,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-63545238edf5954f,P0A873,63545238edf5954ff2c4b906c6a1aff443f382df9e01ffb56acb5016ccbeed07,255,confirmation-family-ffdbfd33196b,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-6468ef80b473ecc5,5Z2X,6468ef80b473ecc55175695afbb965288be491363cc733a5919ab8059764a6bb,342,confirmation-family-14fcfe539685,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-64be3ba2a292eb0f,C6DAH4,64be3ba2a292eb0f19227648ac8891fb27e7c636d904e88e4e3154d78409b80b,282,confirmation-family-278e1beb1a5b,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-69d5ae4457f6205e,P05030,69d5ae4457f6205e1eea7072e774d23fa80369236964643041099c4e84ca084d,918,confirmation-family-c4ecb45881ab,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-6df418116e5febc9,P78330,6df418116e5febc9c4d8cf98dbb21fcfc878641634e45ca040d4ed6db28159a7,225,confirmation-family-2e573100102d,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-71acb42055dde189,Q071N0,71acb42055dde189df63dc4bb4912d7f846e9f9af247194e3cca903a8e7d6b7f,311,confirmation-family-fad2b34a560d,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-71ec9b1cef7a8594,Q7SIG4,71ec9b1cef7a859404efada525c1f75b7c39264399c34ad0f94196da32bf4c5b,314,confirmation-family-65d6d4e08a10,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-751367a60fd75330,P49768,751367a60fd75330accc3e5bccdc9cbbe0e0119215e804a8a7a5812dbf4211f7,467,confirmation-family-fff5a2f69847,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-7bf6ce2de8172342,Q8GCH2,7bf6ce2de81723423b1cfa9a0ddf2d29f1f6b809dcc9b36137bc5b4fa689ddc7,400,confirmation-family-94d53bcbd723,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-7e0f1f31cc7ee851,7LOO,7e0f1f31cc7ee851612f7c414139d6a1b08d656031317faa32f4a7f7ab0b254c,384,confirmation-family-22aaa361d52f,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-7f1786770ae32614,Q8JFY9,7f1786770ae32614db093eaba605f16c3a2493e71a862ee3c75771540eae1ccb,292,confirmation-family-a33e8779c71c,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-8372a9e4bb1e26bb,A0A0H2V871,8372a9e4bb1e26bb2ce069e869dabf115eb5d4469803319047bb1f0eebb0fd40,318,confirmation-family-4011dc75ddc4,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-83a26c7e9a3b44b0,A0A7I6N400,83a26c7e9a3b44b0e9e4afe1e768f4d4a2558cda4fde572b6a6f3196b34a653a,183,confirmation-family-bc6fd57f9749,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-85368d807d9e50cd,P73832,85368d807d9e50cd81fa64255adc343fca6d32d013f51764b709e09c475d6d0e,271,confirmation-family-a0e1e36ca997,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-8c2fbdb86968fbff,7YVR,8c2fbdb86968fbff2499412210b6a2e5b7bd7cf5404075a0b4e0b860caf6873a,364,confirmation-family-c1e1620b4a69,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-8c837ded111ff685,Q14RS0,8c837ded111ff685cd55f251527878f090af2fc4c29c57c938a5ffedf44ede9f,182,confirmation-family-54956f9f1094,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-90e011f583a7e645,1Z42,90e011f583a7e645dd8b2ab44415f9596da5abc3a96e4a581fd11c09c41d8ae8,338,confirmation-family-9b034d3d2b68,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-9357562029b4557a,Q86GC8,9357562029b4557ab3b2dc242d7fa2dd0c1eeff4eb035c6415844071c0c87a64,702,confirmation-family-609d025f772c,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-9d99364a94571d80,2Q0Q,9d99364a94571d804dd63eef045f4fde0e6cb7531bd58144b3d149f8ca87a4ad,216,confirmation-family-3794a6feae63,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-a60540654b3cbbf9,Q8LPL7,a60540654b3cbbf9ea2e51752d6ac6ad364a0662cd8c97c48f9cdef941216ae1,355,confirmation-family-b4461f45dcae,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-aae92adf06e389cd,P14779,aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6,1049,confirmation-family-989510da3feb,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-ad4f94972c4850d0,Q16774,ad4f94972c4850d04bdbf2faca6cfcebefc4d336e289a8de524c7afd3be6641d,197,confirmation-family-50fb5427a67d,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b09ae7265d5add56,O06543,b09ae7265d5add56137654b3e160c35cf443edb0267e36be3ed5af2d45667089,360,confirmation-family-19f133f1273a,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b14a3532d287755b,P52061,b14a3532d287755b87799363fda77253842cde5bda56cf92e349b7d2d8c24d73,197,confirmation-family-4efe8c0e8324,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b1ee988208ad234a,O94220,b1ee988208ad234af86ec7fd6b2ac437e12790a1daf257fdc5af3b379bf79fa8,516,confirmation-family-7eeaad394137,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b2c012e22fa464aa,P80036,b2c012e22fa464aab57962a4cbabed7a50347cceb02db8afdd8fdd475d2386bf,314,confirmation-family-80e59ce18902,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b41bf48f310c59c1,O54728,b41bf48f310c59c17e97b48fca9c65919edfb75a7f51d3ca157f8b36d7bb1bbe,1450,confirmation-family-0b3a69d4725e,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b6f228338d425ee2,6JXG,b6f228338d425ee2b88a2c7870281b529ff7c5d5f79f73ea0a4ac65aafed44b7,722,confirmation-family-1b9a3a0fcb7f,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-b967cccca11973b6,Q51559,b967cccca11973b6881c709c14ba4bbddc1b47d85f73be1c6c7ead8a506d931a,295,confirmation-family-cd97760d6c08,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-ba70e13e9f086bea,Q57261,ba70e13e9f086beae6acb566846116346ecb9b7ba190ab37a4bbedcc0f46b5b8,349,confirmation-family-409206549dc9,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-ba768a97843a2ef2,E8RUP5,ba768a97843a2ef21965aa71a3b4151188f68b6fb8ee0ca076686c3af11462f0,695,confirmation-family-df9303b5460d,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-bce692cd15f4091a,O75355,bce692cd15f4091a46c58bc79caa71f0d1c54a01da3ade89fb154b30a91431f9,529,confirmation-family-2e33101d92d9,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-befc2489e9745489,1BXZ,befc2489e9745489dac37cd55d8932a7c44dde496bc3ee2383d702c6b3760af7,352,confirmation-family-10e696bb095c,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-bff43a6e4a79b5f8,Q86XE5,bff43a6e4a79b5f8d9cb30ef155dca1183fc9c121a54dce3c7de0adc1e00a588,327,confirmation-family-68b3caeb0bca,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-c0ca168b53919943,Q8IYT2,c0ca168b53919943709c3b106a35548ef174f3e4f77f8e4aeb7bc5f972c5b030,770,confirmation-family-ed3ae7988e32,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-c3600923ab93ac4e,P46544,c3600923ab93ac4eb030d493adc8cb92c33767046b61536a8affde7b2f55e58a,295,confirmation-family-65f41b07c341,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-c71bd410457488cf,P46849,c71bd410457488cf7a6f6a18b2192093334b3c78ab115a451cf87f0491b12f15,338,confirmation-family-b45b3db56427,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-c7eb0ffd0c784af8,P9WHH9,c7eb0ffd0c784af8641ace79db74144ea7cc8f746358e649bdc5c7a7f3e49966,464,confirmation-family-f4ed2a544320,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-cbc03f40f9753339,P77555,cbc03f40f9753339bec189fdbc3f9e1fe53ddc06c25f648297fbb0e4591abfc7,349,confirmation-family-68ef3ef27819,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-cf2e570131b80556,Q03154,cf2e570131b80556881e7fda07768c97e42e42bd7ff773fe88005cda42605561,408,confirmation-family-3993d51ec888,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-d0585182abfe2660,I6XD65,d0585182abfe2660fcd5620b5c3f32efaee168ba28962936eb79aeeaa4b6ccac,186,confirmation-family-96d34416ee0b,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-d187d570e2dc4402,5A71,d187d570e2dc4402244581ab819a3f44c4ef7b632574a39cf5d466e477b4a46f,317,confirmation-family-2b5b7b08bd11,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-d5b579600238875d,Q2FHP2,d5b579600238875d925a427f51145ff1a7c6a8414af78f3ec32d617e58b8be83,163,confirmation-family-b32207908ca9,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-d7597d795a65b040,Q2FV54,d7597d795a65b0409056cebcb56c87ecffd8c8aa0731361346cf1a1c74a25757,603,confirmation-family-e15e90823293,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-d98b2269ed529294,P08684,d98b2269ed529294b838f8aa92181c343c8be8aaa38704c019ad61866028ee6d,503,confirmation-family-82ccacc6ae59,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-db6f99c2f0c1c621,Q3YW59,db6f99c2f0c1c621bef17a4b0103d2efb4ecea9487329e5d6e9199c410231d7d,732,confirmation-family-10de520365c3,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-db874159a334ddcf,P06802,db874159a334ddcf8fd4960df97ce77b05613f0070efcf387678a8da7b48e107,906,confirmation-family-1e52fae70bf1,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-de4763156d0659c0,A4XGA6,de4763156d0659c053dd76222e1417778a8760c143d8fa47891a23b733bb7cde,390,confirmation-family-acdd676cfc03,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-e106cf9431361c23,P0A8I5,e106cf9431361c23e0772171e18104a17f3d436ad82e067f2d7c98873dc68420,239,confirmation-family-9f7ac90a7695,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-e2c390013035df74,Q70PR7,e2c390013035df749768f49e74bad03f2af60e41f2ac300e1fc280a180a4a146,421,confirmation-family-e7d8ca8449e1,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-e534b07a29d6ecf2,P73574,e534b07a29d6ecf20983a4620cd7fd370761bd142268fd58bae209399f538c30,247,confirmation-family-ec99a4bbaaba,True,True,undocumented,,,undocumented,,
venusmuthub-v1,venus-e67b2509cf424b88,D4Z2G1,e67b2509cf424b88b5b2379825e0d6112ef30a66e05ba1cdc97b29be5b32f2d8,296,confirmation-family-900846383b76,True,True,undocumented,,,undocumented,,
